lat,lon,weight,offense
32.80681522,-117.078973,3.0,Forcible Rape
32.68766579,-117.1106192,3.0,Prostitution
32.71282102,-117.1253469,3.0,All Other Offenses
32.70129886,-117.1186857,3.0,Drug/narcotic Violations
32.7455364,-117.1971482,3.0,Simple Assault
32.7095961,-117.0392684,3.0,Destruction/Damage/Vandalism of Property
32.7095961,-117.0392684,4.0,Motor Vehicle Theft
32.93039849,-117.1290577,3.0,False Pretenses/Swindle/Confidence Game
32.74696393,-117.1571891,3.0,Driving Under the Influence
32.7168129,-117.1619542,3.0,Simple Assault
32.8328845,-117.1436189,3.0,Intimidation
32.71586476,-117.0624632,9.0,Robbery
32.7115145,-117.0999341,3.0,Stolen Property Offenses
32.9853294,-117.2458016,4.0,Motor Vehicle Theft
32.9272297,-117.1449178,3.0,All Other Larceny
32.90546235,-117.1287221,3.0,All Other Larceny
32.72445256,-117.1686527,3.0,All Other Offenses
32.86075662,-117.2158807,3.0,Disorderly Conduct
32.86075662,-117.2158807,3.0,Driving Under the Influence
32.74151607,-117.1638875,9.0,Aggravated Assault
32.69304643,-117.1243895,3.0,Theft of Motor Vehicle Parts/Accessories
32.69304643,-117.1243895,3.0,Weapon Law Violations
32.69304643,-117.1243895,3.0,All Other Offenses
32.70842365,-117.1486126,9.0,Aggravated Assault
32.74609221,-117.2518055,3.0,Intimidation
32.74545529,-117.0588797,3.0,Driving Under the Influence
32.82994116,-117.2703317,3.0,All Other Offenses
32.75624726,-117.2217115,3.0,Drug Equipment Violations
32.75624726,-117.2217115,3.0,Drug/narcotic Violations
32.74100334,-117.1194451,9.0,Aggravated Assault
32.67493195,-117.0625688,3.0,Simple Assault
32.78456536,-117.0857041,3.0,Simple Assault
32.80570841,-117.2210109,3.0,Disorderly Conduct
32.78456536,-117.0857041,3.0,Driving Under the Influence
32.75654606,-117.195028,3.0,Destruction/Damage/Vandalism of Property
32.56849977,-117.018173,9.0,Aggravated Assault
32.75641321,-117.0901229,3.0,False Pretenses/Swindle/Confidence Game
32.82147121,-117.1105295,3.0,Forcible Sodomy
32.77076493,-117.0687729,3.0,Driving Under the Influence
32.74600069,-117.1082756,3.0,Destruction/Damage/Vandalism of Property
32.79700455,-117.2537514,3.0,Driving Under the Influence
32.55712424,-117.0479254,9.0,Aggravated Assault
32.71884796,-117.1611102,3.0,Simple Assault
32.74967747,-117.1085797,3.0,Driving Under the Influence
32.74107848,-117.1336327,3.0,Simple Assault
32.74107848,-117.1336327,3.0,Burglary/Breaking & Entering
32.70368452,-117.1063596,9.0,Aggravated Assault
32.83754206,-117.2782591,3.0,Burglary/Breaking & Entering
32.70689785,-117.0502514,3.0,All Other Larceny
32.7044364,-117.1485237,9.0,Aggravated Assault
32.92312862,-117.1318564,3.0,Theft From Motor Vehicle
32.83451607,-117.1527542,3.0,Counterfeiting/Forgery
32.83451607,-117.1527542,3.0,Weapon Law Violations
32.83451607,-117.1527542,3.0,All Other Offenses
32.91933584,-117.1267421,3.0,All Other Offenses
32.74305406,-117.1784457,3.0,Burglary/Breaking & Entering
32.72821979,-117.1958593,3.0,All Other Larceny
32.71587366,-117.1381227,3.0,All Other Larceny
32.71065702,-117.1273415,3.0,Destruction/Damage/Vandalism of Property
32.72194514,-117.1682808,3.0,Simple Assault
32.75036789,-117.138873,3.0,Simple Assault
32.7514119,-117.0987101,3.0,Driving Under the Influence
32.66468816,-117.0590202,3.0,All Other Offenses
32.75534346,-117.1249675,3.0,Theft From Motor Vehicle
32.71793625,-117.1441055,3.0,All Other Larceny
32.71793625,-117.1441055,3.0,Impersonation
32.75919786,-117.1966535,3.0,Destruction/Damage/Vandalism of Property
32.80229148,-117.2298089,3.0,Theft From Motor Vehicle
32.72977582,-117.1007485,3.0,Simple Assault
32.87745829,-117.2508284,9.0,Aggravated Assault
32.74335303,-117.1491581,3.0,All Other Offenses
32.75494327,-117.0847714,9.0,Aggravated Assault
32.7507322,-117.2299051,3.0,All Other Offenses
32.67493195,-117.0625688,9.0,Aggravated Assault
32.74713561,-117.143796,3.0,All Other Offenses
32.75928355,-117.1743591,3.0,Driving Under the Influence
32.78321525,-117.1553397,3.0,All Other Offenses
32.7497002,-117.1043861,9.0,Robbery
32.75421749,-117.247396,3.0,Disorderly Conduct
32.76149734,-117.2506028,3.0,Simple Assault
32.88132027,-117.2141348,3.0,Forcible Fondling
32.7699092,-117.0426011,3.0,Driving Under the Influence
32.71375655,-117.1439339,3.0,False Pretenses/Swindle/Confidence Game
32.71375655,-117.1439339,3.0,Identity Theft
32.71375655,-117.1439339,3.0,Stolen Property Offenses
32.71375655,-117.1439339,3.0,Drug/narcotic Violations
32.71375655,-117.1439339,3.0,All Other Offenses
32.77250014,-117.0747308,3.0,Burglary/Breaking & Entering
32.78245874,-117.0918858,3.0,Driving Under the Influence
32.74856267,-117.1512889,3.0,Destruction/Damage/Vandalism of Property
32.74856267,-117.1512889,3.0,Disorderly Conduct
32.54548433,-117.0406044,3.0,Simple Assault
32.76558941,-117.2525039,3.0,All Other Offenses
32.79957174,-117.2466031,3.0,Drug Equipment Violations
32.79957174,-117.2466031,3.0,All Other Offenses
32.70837409,-117.1527901,3.0,Curfew/Loitering/Vagrancy Violations
32.81126187,-117.0111153,9.0,Robbery
32.81126187,-117.0111153,3.0,Destruction/Damage/Vandalism of Property
32.72203474,-117.1593669,3.0,Theft From Motor Vehicle
32.75131191,-117.2360374,3.0,All Other Offenses
32.55712424,-117.0479254,3.0,Simple Assault
32.71748169,-117.0679818,3.0,Simple Assault
32.58064558,-117.0926813,3.0,All Other Offenses
32.74343833,-117.0715966,3.0,All Other Offenses
32.70941671,-117.1633923,3.0,Drug Equipment Violations
32.54580531,-117.0501229,4.0,Motor Vehicle Theft
32.54580531,-117.0501229,3.0,Theft of Motor Vehicle Parts/Accessories
33.03066614,-117.0759731,3.0,All Other Offenses
32.85006899,-117.2723647,3.0,Simple Assault
32.58392768,-117.1055922,3.0,All Other Offenses
32.71991388,-117.1692435,3.0,Disorderly Conduct
32.69338534,-117.1102393,4.0,Motor Vehicle Theft
32.70941713,-117.1503495,3.0,Driving Under the Influence
32.7023568,-117.0936646,9.0,Aggravated Assault
32.7940016,-117.2391763,3.0,Driving Under the Influence
32.70941713,-117.1503495,3.0,All Other Offenses
32.69184548,-117.0895349,3.0,All Other Offenses
32.76108283,-117.1302537,9.0,Aggravated Assault
32.81452997,-117.0783924,3.0,Burglary/Breaking & Entering
32.75117143,-117.0492504,3.0,Simple Assault
32.80147501,-117.2334579,3.0,Intimidation
32.79443463,-117.2560055,3.0,Disorderly Conduct
32.79692546,-117.24003,9.0,Aggravated Assault
32.71377749,-117.0410176,4.0,Motor Vehicle Theft
32.96083163,-117.1108415,3.0,All Other Offenses
32.76823788,-117.1538003,3.0,All Other Offenses
32.79662805,-117.2554379,3.0,Drug/narcotic Violations
32.71367816,-117.1610047,3.0,Impersonation
32.71367816,-117.1610047,3.0,Liquor Law Violations
32.94185152,-117.1848345,4.0,Motor Vehicle Theft
32.74844582,-117.15749,9.0,Aggravated Assault
32.73744173,-117.1250326,9.0,Aggravated Assault
32.74197531,-117.1833279,3.0,Burglary/Breaking & Entering
32.74979454,-117.115637,3.0,Theft From Building
32.74979454,-117.115637,3.0,Identity Theft
32.74979454,-117.115637,3.0,Weapon Law Violations
32.74979454,-117.115637,3.0,Disorderly Conduct
32.77749908,-117.1324185,3.0,Drug Equipment Violations
32.71057936,-117.1038271,3.0,Drug/narcotic Violations
32.72823018,-117.0659385,3.0,All Other Offenses
32.5788318,-117.0579972,3.0,Simple Assault
32.70309098,-117.0980631,9.0,Aggravated Assault
32.58292072,-117.0115925,3.0,All Other Offenses
32.75226289,-117.131327,4.0,Motor Vehicle Theft
32.75413144,-117.1314657,3.0,All Other Offenses
32.72761956,-117.1301043,3.0,Destruction/Damage/Vandalism of Property
32.76064436,-117.1895472,3.0,Destruction/Damage/Vandalism of Property
32.7167688,-117.1683479,3.0,Destruction/Damage/Vandalism of Property
32.58364759,-117.0404014,3.0,Theft From Motor Vehicle
32.58364759,-117.0404014,3.0,Destruction/Damage/Vandalism of Property
32.7490342,-117.2080611,3.0,Destruction/Damage/Vandalism of Property
32.74747601,-117.1249495,3.0,All Other Larceny
32.94424951,-117.0927947,3.0,Theft From Motor Vehicle
32.57360191,-117.0688665,3.0,All Other Offenses
32.78658372,-117.0945133,3.0,All Other Larceny
32.77659208,-117.1543811,3.0,Theft From Motor Vehicle
32.75499203,-117.0910724,9.0,Robbery
32.75499203,-117.0910724,3.0,Burglary/Breaking & Entering
32.78981328,-117.1447751,3.0,All Other Offenses
32.80477306,-117.220732,3.0,Theft From Motor Vehicle
32.74449088,-117.0548656,6.0,Arson
32.86062377,-117.2090154,3.0,All Other Larceny
32.92426296,-117.2185981,3.0,Simple Assault
32.72658608,-117.1301102,3.0,All Other Larceny
32.70991329,-117.0536395,3.0,All Other Offenses
32.80434223,-117.2102839,3.0,Driving Under the Influence
32.78413325,-117.0940372,3.0,All Other Offenses
32.83163783,-117.1382534,3.0,Drug/narcotic Violations
32.73335782,-117.0998316,3.0,Destruction/Damage/Vandalism of Property
32.72150172,-117.0934776,3.0,Weapon Law Violations
32.66950375,-117.0629805,3.0,Intimidation
32.7514444,-117.0944698,3.0,Simple Assault
32.98795344,-117.0903871,3.0,All Other Offenses
32.75221591,-117.1264479,3.0,Drug/narcotic Violations
32.69722499,-117.140093,3.0,Drug/narcotic Violations
32.76053595,-117.1870695,3.0,All Other Offenses
32.7672739,-117.2088999,3.0,Driving Under the Influence
32.7672739,-117.2088999,3.0,All Other Offenses
32.72471178,-117.1678164,3.0,Destruction/Damage/Vandalism of Property
32.81803338,-117.047115,3.0,All Other Offenses
32.72009237,-117.2266206,3.0,Drug/narcotic Violations
32.72009237,-117.2266206,3.0,Weapon Law Violations
32.74595178,-117.1019677,3.0,Pocket-Picking
32.74595178,-117.1019677,3.0,Weapon Law Violations
32.71155933,-117.1587525,3.0,Intimidation
32.78963901,-117.2059927,3.0,Stolen Property Offenses
32.75532683,-117.2202102,3.0,Theft From Motor Vehicle
32.74734816,-117.2454308,4.0,Motor Vehicle Theft
32.76100244,-117.0890152,4.0,Motor Vehicle Theft
32.70643339,-117.1337949,6.0,Arson
32.74779439,-117.0997512,4.0,Motor Vehicle Theft
32.70228492,-117.1226515,4.0,Motor Vehicle Theft
32.73318262,-117.0858458,3.0,Destruction/Damage/Vandalism of Property
32.98698548,-117.0756377,3.0,Theft of Motor Vehicle Parts/Accessories
32.71159906,-117.1439218,3.0,Drug/narcotic Violations
32.71786649,-117.1610315,3.0,Drug Equipment Violations
32.72970882,-117.1300963,3.0,Disorderly Conduct
32.69801943,-117.1393144,3.0,Disorderly Conduct
32.79450442,-117.2559566,9.0,Aggravated Assault
32.56120063,-117.0738716,4.0,Motor Vehicle Theft
32.8778243,-117.1725431,4.0,Motor Vehicle Theft
32.71219255,-117.0254124,3.0,Theft From Motor Vehicle
32.71148925,-117.1601206,3.0,Weapon Law Violations
32.71148925,-117.1601206,3.0,Drug Equipment Violations
32.56918986,-117.0732472,4.0,Motor Vehicle Theft
32.90588401,-117.1171677,4.0,Motor Vehicle Theft
32.8273717,-117.2322784,3.0,Destruction/Damage/Vandalism of Property
32.73278143,-117.1705145,3.0,Simple Assault
32.76529536,-117.2415948,9.0,Aggravated Assault
33.03077706,-117.0885367,3.0,All Other Offenses
32.7987551,-117.1396425,3.0,Simple Assault
32.90538382,-117.147188,3.0,Weapon Law Violations
32.75907813,-117.1278004,3.0,Theft From Motor Vehicle
32.71436014,-117.0797545,4.0,Motor Vehicle Theft
32.7168129,-117.1619542,3.0,Burglary/Breaking & Entering
32.71796456,-117.1382634,4.0,Motor Vehicle Theft
32.74774701,-117.1009013,3.0,All Other Larceny
32.81295586,-117.2155274,4.0,Motor Vehicle Theft
32.75680397,-117.0750013,3.0,Intimidation
32.7426309,-117.0772279,3.0,Theft of Motor Vehicle Parts/Accessories
32.71577722,-117.1656781,3.0,All Other Larceny
32.78247264,-117.0851209,3.0,Theft of Motor Vehicle Parts/Accessories
32.82365502,-117.153077,9.0,Aggravated Assault
32.82365502,-117.153077,3.0,Drug Equipment Violations
32.83452178,-117.18701,3.0,Theft From Motor Vehicle
32.92184207,-117.2155154,3.0,All Other Offenses
32.83452178,-117.18701,3.0,Destruction/Damage/Vandalism of Property
32.55321168,-116.9420707,3.0,Weapon Law Violations
32.74349835,-117.2539751,3.0,Disorderly Conduct
32.54808972,-117.051713,3.0,Simple Assault
32.74315344,-117.2135622,3.0,Simple Assault
32.69086708,-117.1144968,3.0,Drug/narcotic Violations
32.74780464,-117.2527194,3.0,Burglary/Breaking & Entering
32.7126446,-117.1573468,3.0,Forcible Rape
32.71262847,-117.159164,9.0,Aggravated Assault
32.85534006,-117.2573173,3.0,Theft From Motor Vehicle
32.72589189,-117.1546907,3.0,Driving Under the Influence
32.82056564,-117.2113105,3.0,All Other Offenses
32.75537429,-117.1313355,3.0,Destruction/Damage/Vandalism of Property
32.55306513,-116.9451831,4.0,Motor Vehicle Theft
32.75537429,-117.1313355,3.0,Disorderly Conduct
32.76376198,-117.0630034,9.0,Aggravated Assault
32.75310704,-117.0847802,3.0,Simple Assault
32.80238941,-117.1534324,3.0,Intimidation
32.80238941,-117.1534324,3.0,Destruction/Damage/Vandalism of Property
32.5754493,-117.0676299,3.0,Simple Assault
32.57305689,-116.9536919,3.0,Disorderly Conduct
33.0265023,-117.0843697,3.0,Simple Assault
32.70839054,-117.1591268,3.0,Destruction/Damage/Vandalism of Property
32.75157663,-117.1119209,9.0,Aggravated Assault
32.75912269,-117.1257753,3.0,Driving Under the Influence
32.71974563,-117.2318432,3.0,Destruction/Damage/Vandalism of Property
32.76622916,-117.2387989,3.0,All Other Offenses
32.71596764,-117.0532723,3.0,All Other Offenses
32.76501398,-117.1577142,9.0,Aggravated Assault
32.70528013,-117.1502742,3.0,Weapon Law Violations
32.71609453,-117.2237257,3.0,All Other Larceny
32.70828751,-117.0398062,3.0,Destruction/Damage/Vandalism of Property
32.57836283,-117.0955376,4.0,Motor Vehicle Theft
32.78046558,-117.2518009,3.0,All Other Larceny
32.75158748,-117.113147,3.0,Destruction/Damage/Vandalism of Property
32.75322443,-117.0998437,3.0,Impersonation
32.71893352,-117.1556982,3.0,Drug/narcotic Violations
32.71893352,-117.1556982,3.0,Drug Equipment Violations
32.69430276,-117.0763669,3.0,All Other Larceny
32.71893352,-117.1556982,3.0,Curfew/Loitering/Vagrancy Violations
32.82774673,-117.2060473,3.0,Intimidation
32.82774673,-117.2060473,3.0,Drug/narcotic Violations
32.82774673,-117.2060473,3.0,All Other Offenses
32.54552564,-117.0485462,4.0,Motor Vehicle Theft
32.70078714,-117.1145859,4.0,Motor Vehicle Theft
32.69720885,-117.1457737,3.0,Drug/narcotic Violations
32.69720885,-117.1457737,3.0,Drug Equipment Violations
32.69720885,-117.1457737,3.0,Curfew/Loitering/Vagrancy Violations
32.76096289,-117.1096275,3.0,Drug Equipment Violations
32.76096289,-117.1096275,3.0,All Other Offenses
32.71678646,-117.1711744,3.0,Theft From Motor Vehicle
32.75789386,-117.0793007,3.0,Theft From Motor Vehicle
32.76794494,-117.0848224,3.0,Theft of Motor Vehicle Parts/Accessories
32.90667645,-117.144903,3.0,Drug/narcotic Violations
32.90667645,-117.144903,3.0,Drug Equipment Violations
32.90667645,-117.144903,3.0,Weapon Law Violations
32.74372567,-117.1203886,3.0,All Other Larceny
32.76348873,-117.1987239,3.0,Weapon Law Violations
32.93742758,-117.1017509,9.0,Aggravated Assault
32.79816493,-117.2343893,4.0,Motor Vehicle Theft
32.75633363,-117.2167661,3.0,Drug/narcotic Violations
32.75633363,-117.2167661,3.0,Drug Equipment Violations
32.71682069,-117.1600973,9.0,Aggravated Assault
32.74449088,-117.0548656,4.0,Motor Vehicle Theft
32.58331226,-117.0597469,3.0,All Other Offenses
32.7811489,-117.1689885,3.0,All Other Offenses
32.57641672,-117.0755011,3.0,Theft of Motor Vehicle Parts/Accessories
32.79690434,-117.1419727,9.0,Aggravated Assault
32.78287951,-117.0591923,3.0,All Other Offenses
32.79837306,-117.252073,3.0,All Other Larceny
32.72411581,-117.1612164,3.0,Burglary/Breaking & Entering
32.72258681,-117.061776,3.0,All Other Larceny
32.74774701,-117.1009013,3.0,Intimidation
32.79067392,-117.1762523,3.0,Simple Assault
32.79067392,-117.1762523,3.0,Destruction/Damage/Vandalism of Property
32.74037942,-117.1083349,3.0,Weapon Law Violations
32.96677537,-117.0895915,3.0,All Other Offenses
32.73654358,-117.079696,3.0,Theft From Building
32.7088925,-117.1641214,3.0,Destruction/Damage/Vandalism of Property
32.70841791,-117.1466096,3.0,Disorderly Conduct
33.00416464,-117.0586454,3.0,Intimidation
32.55078277,-117.0458747,3.0,Weapon Law Violations
32.76399072,-117.1936046,3.0,Drug/narcotic Violations
32.78703617,-117.2543546,3.0,Simple Assault
32.70842365,-117.1486126,3.0,Forcible Fondling
32.78260052,-117.2524429,3.0,Simple Assault
32.68088494,-117.0387179,3.0,Simple Assault
32.72884741,-117.0774525,3.0,Murder and Nonnegligent Manslaughter
32.74775029,-117.094509,3.0,Burglary/Breaking & Entering
32.71257048,-117.1592312,4.0,Motor Vehicle Theft
32.55826397,-117.0882071,3.0,Murder and Nonnegligent Manslaughter
32.7088925,-117.1641214,3.0,Simple Assault
32.80661845,-117.2600946,4.0,Motor Vehicle Theft
32.80780967,-117.1615707,3.0,Drug/narcotic Violations
32.80780967,-117.1615707,3.0,Drug Equipment Violations
32.97887443,-117.0847481,3.0,All Other Offenses
32.80780967,-117.1615707,3.0,Liquor Law Violations
32.72027412,-117.0865639,3.0,Destruction/Damage/Vandalism of Property
32.95646166,-117.1355405,3.0,Driving Under the Influence
32.69604905,-117.1188333,3.0,Trespass of Real Property
32.83527949,-117.1394164,3.0,Drug/narcotic Violations
32.83527949,-117.1394164,3.0,Drug Equipment Violations
32.83527949,-117.1394164,3.0,All Other Offenses
32.71083463,-117.0414191,4.0,Motor Vehicle Theft
32.82035121,-117.1761895,3.0,Drug/narcotic Violations
32.82035121,-117.1761895,3.0,All Other Offenses
32.78645747,-117.238668,4.0,Motor Vehicle Theft
32.58382603,-117.0619371,9.0,Robbery
33.02389182,-117.0822026,3.0,Drug/narcotic Violations
33.02389182,-117.0822026,3.0,Drug Equipment Violations
32.74007334,-117.0600024,4.0,Motor Vehicle Theft
32.55081604,-117.038093,3.0,Theft of Motor Vehicle Parts/Accessories
32.85708516,-117.2372665,4.0,Motor Vehicle Theft
32.75365715,-117.2114244,3.0,Weapon Law Violations
32.74693644,-117.2510798,3.0,Kidnapping/Abduction
32.72970743,-117.1338266,3.0,All Other Offenses
32.79149523,-117.1092829,9.0,Aggravated Assault
32.69675212,-117.0851057,3.0,Destruction/Damage/Vandalism of Property
32.69675212,-117.0851057,3.0,All Other Offenses
32.55405103,-117.0527994,3.0,All Other Offenses
32.58383389,-117.0840285,9.0,Aggravated Assault
32.70715271,-117.1354657,9.0,Aggravated Assault
32.75181468,-117.1082092,3.0,Simple Assault
32.6712977,-117.0595052,3.0,Simple Assault
32.70715271,-117.1354657,3.0,Disorderly Conduct
32.74555876,-117.1209138,3.0,All Other Larceny
32.56677736,-116.9947126,3.0,Theft From Motor Vehicle
32.73561225,-117.0927002,3.0,Destruction/Damage/Vandalism of Property
32.55288928,-116.9329179,3.0,Theft From Motor Vehicle
32.72694506,-117.0780263,9.0,Aggravated Assault
32.72694506,-117.0780263,3.0,All Other Offenses
32.79181236,-117.2500461,3.0,All Other Larceny
32.76335323,-117.121741,3.0,All Other Offenses
32.80376603,-117.1435,3.0,Destruction/Damage/Vandalism of Property
32.57272628,-117.0841576,4.0,Motor Vehicle Theft
32.73679715,-117.1746778,3.0,Theft From Motor Vehicle
32.8429401,-117.2719793,3.0,All Other Larceny
32.72684042,-117.2348606,3.0,Theft From Motor Vehicle
32.76885017,-117.0803811,3.0,Theft From Motor Vehicle
32.74591797,-117.1119849,3.0,Simple Assault
32.79253798,-117.1542703,3.0,Impersonation
32.70842334,-117.1448159,3.0,Intimidation
32.92382181,-117.0241949,3.0,Impersonation
32.7391778,-117.2143435,3.0,All Other Larceny
32.74848702,-117.145034,9.0,Aggravated Assault
32.83616865,-117.2098992,3.0,All Other Offenses
32.72304796,-117.1692428,3.0,All Other Offenses
33.03428888,-117.0900145,4.0,Motor Vehicle Theft
32.79692183,-117.2496685,3.0,Destruction/Damage/Vandalism of Property
32.74747045,-117.2478684,3.0,Theft of Motor Vehicle Parts/Accessories
32.7096953,-117.1006025,4.0,Motor Vehicle Theft
32.74564955,-117.1270909,3.0,Drug Equipment Violations
32.74564955,-117.1270909,3.0,Trespass of Real Property
32.74564955,-117.1270909,3.0,All Other Offenses
32.70678578,-117.1224851,3.0,Drug/narcotic Violations
32.92759763,-117.1518917,3.0,Theft of Motor Vehicle Parts/Accessories
32.69957954,-117.1080396,3.0,Theft of Motor Vehicle Parts/Accessories
32.6973304,-117.0813188,4.0,Motor Vehicle Theft
32.90369743,-117.1116929,3.0,Burglary/Breaking & Entering
32.75183437,-117.1742009,3.0,Burglary/Breaking & Entering
32.75183437,-117.1742009,3.0,Forcible Fondling
32.66670624,-116.956791,3.0,All Other Offenses
32.71362857,-117.1592421,4.0,Motor Vehicle Theft
32.71349777,-117.109789,3.0,All Other Offenses
32.71243835,-117.0850777,3.0,Destruction/Damage/Vandalism of Property
32.7699247,-117.1398233,3.0,Weapon Law Violations
32.78229106,-117.1921058,3.0,All Other Offenses
32.71394834,-117.0240273,9.0,Aggravated Assault
32.75921397,-117.1302479,3.0,Simple Assault
32.85838371,-117.2321964,3.0,All Other Offenses
32.74700486,-117.1616645,3.0,Simple Assault
32.74700486,-117.1616645,3.0,Destruction/Damage/Vandalism of Property
32.57656187,-117.0948261,3.0,All Other Larceny
32.75337153,-117.1201575,3.0,All Other Offenses
32.85261178,-117.1987455,3.0,Impersonation
32.79553721,-117.1266894,3.0,Theft From Motor Vehicle
32.71372055,-117.1518825,3.0,All Other Larceny
32.78917601,-117.0570784,3.0,Theft of Motor Vehicle Parts/Accessories
32.72009237,-117.2266206,3.0,All Other Offenses
32.79920919,-117.0472054,3.0,Forcible Fondling
32.56606328,-116.9752883,3.0,All Other Larceny
32.75540231,-117.0559556,3.0,Burglary/Breaking & Entering
32.55311019,-117.0589792,9.0,Aggravated Assault
32.55311019,-117.0589792,3.0,All Other Offenses
32.71996358,-117.1555795,3.0,Drug/narcotic Violations
32.7214824,-117.089854,3.0,Destruction/Damage/Vandalism of Property
32.71996358,-117.1555795,3.0,Drug Equipment Violations
32.74437789,-117.0659476,3.0,All Other Larceny
32.76386581,-117.1580879,3.0,All Other Larceny
32.86564157,-117.2044609,3.0,Burglary/Breaking & Entering
32.79067392,-117.1762523,3.0,Kidnapping/Abduction
32.80192185,-117.1947638,9.0,Aggravated Assault
32.70418185,-117.0950504,3.0,All Other Offenses
32.75046098,-117.2122122,3.0,Theft From Motor Vehicle
32.7167642,-117.1574343,3.0,Curfew/Loitering/Vagrancy Violations
32.55357102,-116.9850238,3.0,All Other Larceny
32.9630479,-117.1905519,3.0,Drug/narcotic Violations
32.9630479,-117.1905519,3.0,All Other Offenses
32.77764254,-117.1417711,9.0,Aggravated Assault
32.71993759,-117.1683423,3.0,All Other Larceny
32.80798068,-117.0193633,3.0,Intimidation
32.81295586,-117.2155274,3.0,Burglary/Breaking & Entering
32.81295586,-117.2155274,3.0,Impersonation
32.72421131,-117.0914414,3.0,Disorderly Conduct
32.71268398,-117.1504477,3.0,Driving Under the Influence
32.7964165,-117.2377591,4.0,Motor Vehicle Theft
32.71892054,-117.1582922,3.0,Theft of Motor Vehicle Parts/Accessories
32.75692893,-117.0857412,3.0,All Other Offenses
32.74222187,-117.1044871,3.0,Disorderly Conduct
32.8235801,-117.2088459,3.0,Simple Assault
32.74963806,-117.1511797,3.0,Destruction/Damage/Vandalism of Property
32.71261126,-117.1611363,3.0,Murder and Nonnegligent Manslaughter
32.73946915,-117.2278106,9.0,Aggravated Assault
32.97874139,-117.1290692,3.0,Disorderly Conduct
32.6942355,-117.0304359,3.0,Simple Assault
32.80327809,-117.2260106,3.0,All Other Offenses
32.71577261,-117.169235,3.0,Trespass of Real Property
32.77912955,-117.1794382,3.0,All Other Larceny
33.01456633,-117.0568744,3.0,Destruction/Damage/Vandalism of Property
33.01456633,-117.0568744,3.0,Theft From Motor Vehicle
32.74406662,-117.1010172,3.0,Driving Under the Influence
32.75919551,-117.1339723,3.0,Forcible Rape
32.75469321,-117.2171631,3.0,All Other Offenses
32.69312835,-117.0616089,9.0,Aggravated Assault
32.83461945,-117.151445,3.0,All Other Offenses
32.81244497,-117.2683311,3.0,Destruction/Damage/Vandalism of Property
32.75488557,-117.0847037,3.0,Drug Equipment Violations
32.70550891,-117.0284302,3.0,All Other Larceny
32.68548589,-117.0385291,4.0,Motor Vehicle Theft
32.76012636,-117.1861615,9.0,Aggravated Assault
32.75427397,-117.0599187,3.0,Drug/narcotic Violations
32.71580882,-117.1504764,3.0,Destruction/Damage/Vandalism of Property
32.77044696,-117.0560774,3.0,Theft From Motor Vehicle
32.55418733,-116.97695,3.0,Theft From Motor Vehicle
32.55418733,-116.97695,3.0,Destruction/Damage/Vandalism of Property
32.75633363,-117.2167661,3.0,Theft From Motor Vehicle
32.72099533,-117.1583101,3.0,False Pretenses/Swindle/Confidence Game
32.98169609,-117.077052,3.0,Theft of Motor Vehicle Parts/Accessories
32.72099533,-117.1583101,3.0,Drug/narcotic Violations
32.72099533,-117.1583101,3.0,Drug Equipment Violations
32.98169609,-117.077052,3.0,Destruction/Damage/Vandalism of Property
32.95857855,-117.235204,3.0,Pornography/Obscene Material
32.80044077,-117.1422461,9.0,Robbery
32.76583609,-117.1641499,3.0,Drug Equipment Violations
32.7199106,-117.1556524,3.0,Curfew/Loitering/Vagrancy Violations
32.72495259,-117.0963045,3.0,All Other Offenses
32.83274181,-117.2728249,3.0,All Other Larceny
32.5824017,-117.0084699,4.0,Motor Vehicle Theft
32.80083031,-117.1067763,3.0,Theft From Motor Vehicle
32.73379996,-117.2464817,3.0,Impersonation
32.78769867,-117.1714488,4.0,Motor Vehicle Theft
32.76348873,-117.1987239,3.0,Theft From Motor Vehicle
32.71987527,-117.1700817,3.0,Curfew/Loitering/Vagrancy Violations
32.71687931,-117.1450089,4.0,Motor Vehicle Theft
32.73389146,-117.1089733,3.0,Drug/narcotic Violations
32.73389146,-117.1089733,3.0,Drug Equipment Violations
32.74789498,-117.1118166,3.0,Drug/narcotic Violations
32.74789498,-117.1118166,3.0,All Other Offenses
32.76763785,-117.0491649,3.0,Destruction/Damage/Vandalism of Property
32.71070659,-117.0492488,3.0,All Other Offenses
32.71269548,-117.1484851,3.0,Curfew/Loitering/Vagrancy Violations
32.73876598,-117.1622331,4.0,Motor Vehicle Theft
32.75813027,-117.0956897,3.0,All Other Larceny
32.56994878,-117.0862051,4.0,Motor Vehicle Theft
32.71049844,-117.1564002,3.0,All Other Larceny
32.75326479,-117.10512,3.0,Burglary/Breaking & Entering
32.76172832,-117.0664401,3.0,Simple Assault
32.89305407,-117.1893766,3.0,All Other Offenses
32.78724008,-117.2351614,4.0,Motor Vehicle Theft
32.77088573,-117.1562415,3.0,Drug/narcotic Violations
32.71006105,-117.0654991,3.0,Theft From Motor Vehicle
32.7022019,-117.1147255,3.0,Simple Assault
32.71006105,-117.0654991,3.0,Credit Card/Automatic Teller Fraud
32.81048881,-117.2557717,3.0,Simple Assault
32.81436442,-117.2457819,3.0,Embezzlement
32.79931071,-117.2523602,4.0,Motor Vehicle Theft
32.68914493,-117.0582645,3.0,Drug/narcotic Violations
32.70837248,-117.151883,3.0,Simple Assault
